time,latitude,longitude,altitude
2023:04:30 12:26:15,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:26:30,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:26:47,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:27:15,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:27:25,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:27:45,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:28:18,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:28:38,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:28:41,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:28:44,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:28:55,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:28:58,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:29:14,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:29:30,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:29:39,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:29:44,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:29:54,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:30:06,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:30:26,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:30:37,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:30:44,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:30:49,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:31:03,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:31:21,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:31:33,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:31:39,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:31:50,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:31:58,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:32:09,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:32:22,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:32:27,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:32:48,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:32:57,40.780544444444445,-73.97392222222223,26.704885496183206
2023:04:30 12:33:14,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:33:21,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:33:33,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:33:40,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:33:52,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:34:05,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:34:10,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:34:21,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:34:44,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:35:16,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:35:51,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:36:01,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:36:15,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:36:22,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:36:30,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:36:39,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:36:52,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:37:05,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:37:27,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:37:40,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:37:45,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 12:38:39,40.78048611111111,-73.97264166666668,26.704885496183206
2023:04:30 12:38:46,40.78048611111111,-73.97264166666668,26.704885496183206
2023:04:30 12:38:50,40.78048611111111,-73.97264166666668,26.704885496183206
2023:04:30 12:39:12,40.78048611111111,-73.97264166666668,26.704885496183206
2023:04:30 12:39:17,40.78048611111111,-73.97264166666668,26.704885496183206
2023:04:30 12:39:23,40.78048611111111,-73.97264166666668,26.704885496183206
2023:04:30 12:40:19,40.78055277777778,-73.97386111111112,26.704885496183206
2023:04:30 12:42:09,40.78058611111111,-73.97241111111111,26.704885496183206
2023:04:30 12:42:12,40.78058611111111,-73.97241111111111,26.704885496183206
2023:04:30 12:42:23,40.78048611111111,-73.97264166666668,26.704885496183206
2023:04:30 12:42:44,40.78048611111111,-73.97264166666668,26.704885496183206
2023:04:30 12:44:47,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:44:50,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:44:57,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:45:13,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:45:20,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:45:42,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:45:47,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:45:56,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:46:07,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:46:17,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:46:26,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:46:43,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:46:47,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:46:57,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:47:06,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:47:26,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:47:35,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:47:52,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:47:57,40.78163611111111,-73.97338888888889,26.704885496183206
2023:04:30 12:48:28,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:48:46,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:48:51,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:48:53,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:50:14,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:50:18,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:50:32,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:50:41,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:50:54,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:51:01,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:51:05,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:51:26,40.78166111111111,-73.97337222222222,26.704885496183206
2023:04:30 12:52:41,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:52:56,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:53:05,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:53:19,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:53:44,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:53:55,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:54:00,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:54:07,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:54:32,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:54:41,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:55:14,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:55:15,40.780675,-73.97408333333334,26.704885496183206
2023:04:30 12:56:09,40.78091944444444,-73.97471666666667,26.704885496183206
2023:04:30 12:56:14,40.78091944444444,-73.97471666666667,26.704885496183206
2023:04:30 12:56:25,40.78091944444444,-73.97471666666667,26.704885496183206
2023:04:30 12:56:28,40.78091944444444,-73.97471666666667,26.704885496183206
2023:04:30 12:58:57,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:58:59,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:59:17,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:59:22,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:59:29,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:59:34,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:59:35,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:59:42,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:59:49,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:00:03,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:00:15,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:00:27,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:00:46,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:00:56,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:01:01,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:01:06,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:01:18,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:01:26,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:01:40,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 13:07:49,40.78055833333333,-73.97394444444444,26.704885496183206
2023:04:30 13:08:19,40.78055833333333,-73.97394444444444,26.704885496183206
2023:04:30 13:08:51,40.78055833333333,-73.97394444444444,26.704885496183206
2023:04:30 13:08:56,40.78055833333333,-73.97394444444444,26.704885496183206
2023:04:30 13:10:48,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 13:11:46,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:11:58,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:12:06,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:12:09,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:12:24,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:12:41,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:12:51,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:13:43,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:13:47,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:13:50,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:14:02,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:14:05,40.78037777777778,-73.97383888888889,26.704885496183206
2023:04:30 13:14:23,40.78042222222222,-73.97386111111112,26.704885496183206
2023:04:30 13:14:39,40.78042222222222,-73.97386111111112,26.704885496183206
2023:04:30 13:14:47,40.78042222222222,-73.97386111111112,26.704885496183206
2023:04:30 13:14:52,40.78042222222222,-73.97386111111112,26.704885496183206
2023:04:30 13:15:00,40.78042222222222,-73.97386111111112,26.704885496183206
2023:04:30 13:15:09,40.78042222222222,-73.97386111111112,26.704885496183206
2023:04:30 13:17:19,40.78042222222222,-73.97386111111112,26.704885496183206
2023:04:30 13:17:33,40.78042222222222,-73.97386111111112,26.704885496183206
2023:04:30 13:17:35,40.78042222222222,-73.97386111111112,26.704885496183206
2023:04:30 13:19:31,40.78041111111111,-73.97386111111112,26.704885496183206
2023:04:30 13:19:34,40.78041111111111,-73.97386111111112,26.704885496183206
2023:04:30 13:19:43,40.78041111111111,-73.97386111111112,26.704885496183206
2023:04:30 13:19:52,40.78041111111111,-73.97386111111112,26.704885496183206
2023:04:30 13:20:02,40.78041111111111,-73.97386111111112,26.704885496183206
2023:04:30 13:22:50,40.78050277777778,-73.97388333333333,26.704885496183206
2023:04:30 13:25:09,40.781483333333334,-73.97336666666666,26.704885496183206
2023:04:30 13:25:11,40.781483333333334,-73.97336666666666,26.704885496183206
2023:04:30 18:50:38,43.325100000000006,-73.64957500000001,110.93604284814114
2023:04:30 18:50:46,43.325100000000006,-73.64957500000001,110.93604284814114
2023:04:30 21:11:45,45.00868333333333,-73.45211666666667,69.4
2023:04:30 21:11:54,45.00868333333333,-73.45211666666667,69.3
2023:04:30 21:11:57,45.00868333333333,-73.45211666666667,69.3
2023:05:06 16:15:13,45.48676388888889,-73.56113333333333,16.396253585435815
2023:05:06 16:15:16,45.486672222222225,-73.56114166666666,16.396253585435815
2023:05:06 16:15:21,45.486672222222225,-73.56114166666666,16.396253585435815
2023:05:06 16:15:24,45.486644444444444,-73.5612111111111,16.396253585435815
2023:05:06 16:15:26,45.486644444444444,-73.5612111111111,16.396253585435815
2023:05:06 16:17:33,45.486666666666665,-73.56125555555555,16.396253585435815
2023:05:06 16:44:22,45.486666666666665,-73.56127222222221,16.396253585435815
2023:05:06 16:44:26,45.486694444444446,-73.56130277777777,16.396253585435815
2023:05:06 16:44:32,45.48674722222222,-73.56120277777778,16.396253585435815
2023:05:07 17:20:26,45.495491666666666,-73.57878055555555,49.55106580166821
2023:05:07 18:21:31,45.47720277777778,-73.44703611111112,21.7856102003643
2023:05:07 18:21:36,45.47705,-73.44754722222223,21.40681754680078
2023:05:07 18:21:37,45.477047222222225,-73.44754166666667,21.43118218161051
2023:05:13 16:56:04,45.49955,-73.550225,9.926445598873622
2023:05:13 16:56:09,45.49955833333333,-73.550225,10.368668800602522
2023:05:13 17:06:50,45.49951111111111,-73.55234444444444,14.49038619556286
2023:05:13 17:06:52,45.49946111111111,-73.55228333333334,14.690245836637589
2023:05:13 17:08:16,45.500075,-73.55239999999999,14.458075650798216
2023:05:13 17:08:21,45.50010277777778,-73.55242222222222,14.75530843305532
